17,21,47,5,157.9,13075
17,21,47,6,157.9,13076
17,21,47,7,157.9,13077
17,21,47,8,157.9,13078
17,21,47,9,157.9,13079
17,21,48,0,157.9,13080
17,21,48,1,157.9,13081
17,21,48,2,157.9,13082
17,21,48,3,157.91,13083
17,21,48,4,157.91,13084
17,21,48,5,157.92,13085
17,21,48,6,157.92,13086
17,21,48,7,157.92,13087
17,21,48,8,157.92,13088
17,21,48,9,157.93,13089
17,21,49,0,157.93,13090
17,21,49,1,157.94,13091
17,21,49,2,157.94,13092
17,21,49,3,157.96,13093
17,21,49,4,157.96,13094
17,21,49,5,157.97,13095
17,21,49,6,157.97,13096
17,21,49,7,157.98,13097
17,21,49,8,157.98,13098
17,21,49,9,158,13099
17,21,50,0,158,13100
17,21,50,1,157.99,13101
17,21,50,2,157.99,13102
17,21,50,3,157.98,13103
17,21,50,4,157.98,13104
17,21,50,5,157.98,13105
17,21,50,6,157.98,13106
17,21,50,7,158,13107
17,21,50,8,158,13108
17,21,50,9,158.01,13109
17,21,51,0,158.01,13110
17,21,51,1,158.01,13111
17,21,51,2,158.01,13112
17,21,51,3,158.02,13113
17,21,51,4,158.02,13114
17,21,51,5,158.02,13115
17,21,51,6,158.02,13116
17,21,51,7,158.02,13117
17,21,51,8,158.02,13118
17,21,51,9,158.04,13119
17,21,52,0,158.04,13120
17,21,52,1,158.05,13121
17,21,52,2,158.05,13122
17,21,52,3,158.06,13123
17,21,52,4,158.06,13124
17,21,52,5,158.08,13125
17,21,52,6,158.08,13126
17,21,52,7,158.09,13127
17,21,52,8,158.09,13128
17,21,52,9,158.09,13129
17,21,53,0,158.09,13130
17,21,53,1,158.1,13131
17,21,53,2,158.1,13132
17,21,53,3,158.1,13133
17,21,53,4,158.1,13134
17,21,53,5,158.11,13135
17,21,53,6,158.11,13136
17,21,53,7,158.11,13137
17,21,53,8,158.11,13138
17,21,53,9,158.12,13139
17,21,54,0,158.12,13140
17,21,54,1,158.11,13141
17,21,54,2,158.11,13142
17,21,54,3,158.11,13143
17,21,54,4,158.11,13144
17,21,54,5,158.11,13145
17,21,54,6,158.11,13146
17,21,54,7,158.1,13147
17,21,54,8,158.1,13148
17,21,54,9,158.11,13149
17,21,55,0,158.11,13150
17,21,55,1,158.11,13151
17,21,55,2,158.11,13152
17,21,55,3,158.11,13153
17,21,55,4,158.11,13154
17,21,55,5,158.11,13155
17,21,55,6,158.11,13156
17,21,55,7,158.13,13157
17,21,55,8,158.13,13158
17,21,55,9,158.14,13159
17,21,56,0,158.14,13160
17,21,56,1,158.14,13161
17,21,56,2,158.14,13162
17,21,56,3,158.16,13163
17,21,56,4,158.16,13164
17,21,56,5,158.17,13165
17,21,56,6,158.17,13166
17,21,56,7,158.17,13167
17,21,56,8,158.17,13168
17,21,56,9,158.18,13169
17,21,57,0,158.18,13170
17,21,57,1,158.18,13171
17,21,57,2,158.18,13172
17,21,57,3,158.19,13173
17,21,57,4,158.19,13174
17,21,57,5,158.18,13175
17,21,57,6,158.18,13176
17,21,57,7,158.17,13177
17,21,57,8,158.17,13178
17,21,57,9,158.16,13179
17,21,58,0,158.16,13180
17,21,58,1,158.16,13181
17,21,58,2,158.16,13182
17,21,58,3,158.16,13183
17,21,58,4,158.16,13184
17,21,58,5,158.17,13185
17,21,58,6,158.17,13186
17,21,58,7,158.16,13187
17,21,58,8,158.16,13188
17,21,58,9,158.16,13189
17,21,59,0,158.16,13190
17,21,59,1,158.17,13191
17,21,59,2,158.17,13192
17,21,59,3,158.18,13193
17,21,59,4,158.18,13194
17,21,59,5,158.18,13195
17,21,59,6,158.18,13196
17,21,59,7,158.19,13197
17,21,59,8,158.19,13198
17,21,59,9,158.2,13199
17,22,0,0,158.2,13200
17,22,0,1,158.21,13201
17,22,0,2,158.21,13202
17,22,0,3,158.23,13203
17,22,0,4,158.23,13204
17,22,0,5,158.23,13205
17,22,0,6,158.23,13206
17,22,0,7,158.24,13207
17,22,0,8,158.24,13208
17,22,0,9,158.25,13209
17,22,1,0,158.25,13210
17,22,1,1,158.25,13211
17,22,1,2,158.25,13212
17,22,1,3,158.25,13213
17,22,1,4,158.25,13214
17,22,1,5,158.25,13215
17,22,1,6,158.25,13216
17,22,1,7,158.25,13217
17,22,1,8,158.25,13218
17,22,1,9,158.26,13219
17,22,2,0,158.26,13220
17,22,2,1,158.26,13221
17,22,2,2,158.26,13222
17,22,2,3,158.27,13223
17,22,2,4,158.27,13224
17,22,2,5,158.26,13225
17,22,2,6,158.26,13226
17,22,2,7,158.24,13227
17,22,2,8,158.24,13228
17,22,2,9,158.25,13229
17,22,3,0,158.25,13230
17,22,3,1,158.25,13231
17,22,3,2,158.25,13232
17,22,3,3,158.25,13233
17,22,3,4,158.25,13234
17,22,3,5,158.24,13235
17,22,3,6,158.24,13236
17,22,3,7,158.25,13237
17,22,3,8,158.25,13238
17,22,3,9,158.26,13239
17,22,4,0,158.26,13240
17,22,4,1,158.26,13241
17,22,4,2,158.26,13242
17,22,4,3,158.26,13243
17,22,4,4,158.26,13244
17,22,4,5,158.27,13245
17,22,4,6,158.27,13246
17,22,4,7,158.28,13247
17,22,4,8,158.28,13248
17,22,4,9,158.28,13249
17,22,5,0,158.28,13250
17,22,5,1,158.28,13251
17,22,5,2,158.28,13252
17,22,5,3,158.27,13253
17,22,5,4,158.27,13254
17,22,5,5,158.27,13255
17,22,5,6,158.27,13256
17,22,5,7,158.28,13257
17,22,5,8,158.28,13258
17,22,5,9,158.28,13259
17,22,6,0,158.28,13260
17,22,6,1,158.3,13261
17,22,6,2,158.3,13262
17,22,6,3,158.3,13263
17,22,6,4,158.3,13264
17,22,6,5,158.31,13265
17,22,6,6,158.31,13266
17,22,6,7,158.3,13267
17,22,6,8,158.3,13268
17,22,6,9,158.3,13269
17,22,7,0,158.3,13270
17,22,7,1,158.29,13271
17,22,7,2,158.29,13272
17,22,7,3,158.29,13273
17,22,7,4,158.29,13274
17,22,7,5,158.29,13275
17,22,7,6,158.29,13276
17,22,7,7,158.3,13277
17,22,7,8,158.3,13278
17,22,7,9,158.29,13279
17,22,8,0,158.29,13280
17,22,8,1,158.3,13281
17,22,8,2,158.3,13282
17,22,8,3,158.29,13283
17,22,8,4,158.29,13284
17,22,8,5,158.3,13285
17,22,8,6,158.3,13286
17,22,8,7,158.3,13287
17,22,8,8,158.3,13288
17,22,8,9,158.31,13289
17,22,9,0,158.31,13290
17,22,9,1,158.31,13291
17,22,9,2,158.31,13292
17,22,9,3,158.31,13293
17,22,9,4,158.31,13294
17,22,9,5,158.33,13295
17,22,9,6,158.33,13296
17,22,9,7,158.34,13297
17,22,9,8,158.34,13298
17,22,9,9,158.34,13299
17,22,10,0,158.34,13300
17,22,10,1,158.34,13301
17,22,10,2,158.34,13302
17,22,10,3,158.32,13303
17,22,10,4,158.32,13304
17,22,10,5,158.32,13305
17,22,10,6,158.32,13306
17,22,10,7,158.32,13307
17,22,10,8,158.32,13308
17,22,10,9,158.33,13309
17,22,11,0,158.33,13310
17,22,11,1,158.35,13311
17,22,11,2,158.35,13312
17,22,11,3,158.36,13313
17,22,11,4,158.36,13314
17,22,11,5,158.37,13315
17,22,11,6,158.37,13316
17,22,11,7,158.37,13317
17,22,11,8,158.37,13318
17,22,11,9,158.38,13319
17,22,12,0,158.38,13320
17,22,12,1,158.39,13321
17,22,12,2,158.39,13322
17,22,12,3,158.4,13323
17,22,12,4,158.4,13324
17,22,12,5,158.41,13325
17,22,12,6,158.41,13326
17,22,12,7,158.41,13327
17,22,12,8,158.41,13328
17,22,12,9,158.43,13329
17,22,13,0,158.43,13330
17,22,13,1,158.42,13331
17,22,13,2,158.42,13332
17,22,13,3,158.42,13333
17,22,13,4,158.42,13334
17,22,13,5,158.44,13335
17,22,13,6,158.44,13336
17,22,13,7,158.43,13337
17,22,13,8,158.43,13338
17,22,13,9,158.42,13339
17,22,14,0,158.42,13340
17,22,14,1,158.43,13341
17,22,14,2,158.43,13342
17,22,14,3,158.43,13343
17,22,14,4,158.43,13344
17,22,14,5,158.44,13345
17,22,14,6,158.44,13346
17,22,14,7,158.44,13347
17,22,14,8,158.44,13348
17,22,14,9,158.45,13349
17,22,15,0,158.45,13350
17,22,15,1,158.45,13351
17,22,15,2,158.45,13352
17,22,15,3,158.47,13353
17,22,15,4,158.47,13354
17,22,15,5,158.48,13355
17,22,15,6,158.48,13356
17,22,15,7,158.5,13357
17,22,15,8,158.5,13358
17,22,15,9,158.5,13359
17,22,16,0,158.5,13360
17,22,16,1,158.5,13361
17,22,16,2,158.5,13362
17,22,16,3,158.52,13363
17,22,16,4,158.52,13364
17,22,16,5,158.53,13365
17,22,16,6,158.53,13366
17,22,16,7,158.56,13367
17,22,16,8,158.56,13368
17,22,16,9,158.56,13369
17,22,17,0,158.56,13370
17,22,17,1,158.57,13371
17,22,17,2,158.57,13372
17,22,17,3,158.59,13373
17,22,17,4,158.59,13374
17,22,17,5,158.61,13375
17,22,17,6,158.61,13376
17,22,17,7,158.6,13377
17,22,17,8,158.6,13378
17,22,17,9,158.62,13379
17,22,18,0,158.62,13380
17,22,18,1,158.64,13381
17,22,18,2,158.64,13382
17,22,18,3,158.64,13383
17,22,18,4,158.64,13384
17,22,18,5,158.64,13385
17,22,18,6,158.64,13386
17,22,18,7,158.65,13387
17,22,18,8,158.65,13388
17,22,18,9,158.67,13389
17,22,19,0,158.67,13390
17,22,19,1,158.68,13391
17,22,19,2,158.68,13392
17,22,19,3,158.69,13393
17,22,19,4,158.69,13394
17,22,19,5,158.71,13395
17,22,19,6,158.71,13396
17,22,19,7,158.72,13397
17,22,19,8,158.72,13398
17,22,19,9,158.73,13399
17,22,20,0,158.73,13400
17,22,20,1,158.75,13401
17,22,20,2,158.75,13402
17,22,20,3,158.77,13403
17,22,20,4,158.77,13404
17,22,20,5,158.79,13405
17,22,20,6,158.79,13406
17,22,20,7,158.8,13407
17,22,20,8,158.8,13408
17,22,20,9,158.83,13409
17,22,21,0,158.83,13410
17,22,21,1,158.84,13411
17,22,21,2,158.84,13412
17,22,21,3,158.85,13413
17,22,21,4,158.85,13414
17,22,21,5,158.86,13415
17,22,21,6,158.86,13416
17,22,21,7,158.86,13417
17,22,21,8,158.86,13418
17,22,21,9,158.86,13419
17,22,22,0,158.86,13420
17,22,22,1,158.87,13421
17,22,22,2,158.87,13422
17,22,22,3,158.87,13423
17,22,22,4,158.87,13424
17,22,22,5,158.87,13425
17,22,22,6,158.87,13426
17,22,22,7,158.87,13427
17,22,22,8,158.87,13428
17,22,22,9,158.87,13429
17,22,23,0,158.87,13430
17,22,23,1,158.86,13431
17,22,23,2,158.86,13432
17,22,23,3,158.86,13433
17,22,23,4,158.86,13434
17,22,23,5,158.87,13435
17,22,23,6,158.87,13436
17,22,23,7,158.87,13437
17,22,23,8,158.87,13438
17,22,23,9,158.87,13439
17,22,24,0,158.87,13440
17,22,24,1,158.87,13441
17,22,24,2,158.87,13442
17,22,24,3,158.86,13443
17,22,24,4,158.86,13444
17,22,24,5,158.86,13445
17,22,24,6,158.86,13446
17,22,24,7,158.86,13447
17,22,24,8,158.86,13448
17,22,24,9,158.87,13449
17,22,25,0,158.87,13450
17,22,25,1,158.86,13451
17,22,25,2,158.86,13452
17,22,25,3,158.87,13453
17,22,25,4,158.87,13454
17,22,25,5,158.88,13455
17,22,25,6,158.88,13456
17,22,25,7,158.88,13457
17,22,25,8,158.88,13458
17,22,25,9,158.88,13459
17,22,26,0,158.88,13460
17,22,26,1,158.88,13461
17,22,26,2,158.88,13462
17,22,26,3,158.88,13463
17,22,26,4,158.88,13464
17,22,26,5,158.89,13465
17,22,26,6,158.89,13466
17,22,26,7,158.89,13467
17,22,26,8,158.89,13468
17,22,26,9,158.9,13469
17,22,27,0,158.9,13470
17,22,27,1,158.91,13471
17,22,27,2,158.91,13472
17,22,27,3,158.91,13473
17,22,27,4,158.91,13474
17,22,27,5,158.92,13475
17,22,27,6,158.92,13476
17,22,27,7,158.92,13477
17,22,27,8,158.92,13478
17,22,27,9,158.93,13479
17,22,28,0,158.93,13480
17,22,28,1,158.94,13481
17,22,28,2,158.94,13482
17,22,28,3,158.95,13483
17,22,28,4,158.95,13484
17,22,28,5,158.97,13485
17,22,28,6,158.97,13486
17,22,28,7,158.98,13487
17,22,28,8,158.98,13488
17,22,28,9,158.98,13489
17,22,29,0,158.98,13490
17,22,29,1,158.99,13491
17,22,29,2,158.99,13492
17,22,29,3,159,13493
17,22,29,4,159,13494
17,22,29,5,159.01,13495
17,22,29,6,159.01,13496
17,22,29,7,159.01,13497
17,22,29,8,159.01,13498
17,22,29,9,159.02,13499
17,22,30,0,159.02,13500
17,22,30,1,159.03,13501
17,22,30,2,159.03,13502
17,22,30,3,159.04,13503
17,22,30,4,159.04,13504
17,22,30,5,159.05,13505
17,22,30,6,159.05,13506
17,22,30,7,159.06,13507
17,22,30,8,159.06,13508
17,22,30,9,159.08,13509
17,22,31,0,159.08,13510
17,22,31,1,159.07,13511
17,22,31,2,159.07,13512
17,22,31,3,159.08,13513
17,22,31,4,159.08,13514
17,22,31,5,159.09,13515
17,22,31,6,159.09,13516
17,22,31,7,159.09,13517
17,22,31,8,159.09,13518
17,22,31,9,159.09,13519
17,22,32,0,159.09,13520
17,22,32,1,159.11,13521
17,22,32,2,159.11,13522
17,22,32,3,159.12,13523
17,22,32,4,159.12,13524
17,22,32,5,159.12,13525
17,22,32,6,159.12,13526
17,22,32,7,159.12,13527
17,22,32,8,159.12,13528
17,22,32,9,159.13,13529
17,22,33,0,159.13,13530
17,22,33,1,159.15,13531
17,22,33,2,159.15,13532
17,22,33,3,159.15,13533
17,22,33,4,159.15,13534
17,22,33,5,159.16,13535
17,22,33,6,159.16,13536
17,22,33,7,159.15,13537
17,22,33,8,159.15,13538
17,22,33,9,159.16,13539
17,22,34,0,159.16,13540
17,22,34,1,159.17,13541
17,22,34,2,159.17,13542
17,22,34,3,159.18,13543
17,22,34,4,159.18,13544
17,22,34,5,159.18,13545
17,22,34,6,159.18,13546
17,22,34,7,159.19,13547
17,22,34,8,159.19,13548
17,22,34,9,159.19,13549
17,22,35,0,159.19,13550
17,22,35,1,159.21,13551
17,22,35,2,159.21,13552
17,22,35,3,159.21,13553
17,22,35,4,159.21,13554
17,22,35,5,159.23,13555
17,22,35,6,159.23,13556
17,22,35,7,159.24,13557
17,22,35,8,159.24,13558
17,22,35,9,159.26,13559
17,22,36,0,159.26,13560
17,22,36,1,159.29,13561
17,22,36,2,159.29,13562
17,22,36,3,159.3,13563
17,22,36,4,159.3,13564
17,22,36,5,159.31,13565
17,22,36,6,159.31,13566
17,22,36,7,159.33,13567
17,22,36,8,159.33,13568
17,22,36,9,159.34,13569
17,22,37,0,159.34,13570
17,22,37,1,159.35,13571
17,22,37,2,159.35,13572
17,22,37,3,159.37,13573
17,22,37,4,159.37,13574
17,22,37,5,159.38,13575
17,22,37,6,159.38,13576
17,22,37,7,159.38,13577
17,22,37,8,159.38,13578
17,22,37,9,159.39,13579
17,22,38,0,159.39,13580
17,22,38,1,159.4,13581
17,22,38,2,159.4,13582
17,22,38,3,159.41,13583
17,22,38,4,159.41,13584
17,22,38,5,159.42,13585
17,22,38,6,159.42,13586
17,22,38,7,159.43,13587
17,22,38,8,159.43,13588
17,22,38,9,159.44,13589
17,22,39,0,159.44,13590
17,22,39,1,159.44,13591
17,22,39,2,159.44,13592
17,22,39,3,159.45,13593
17,22,39,4,159.45,13594
17,22,39,5,159.45,13595
17,22,39,6,159.45,13596
17,22,39,7,159.45,13597
17,22,39,8,159.45,13598
17,22,39,9,159.46,13599
17,22,40,0,159.46,13600
17,22,40,1,159.47,13601
17,22,40,2,159.47,13602
17,22,40,3,159.46,13603
17,22,40,4,159.46,13604
17,22,40,5,159.48,13605
17,22,40,6,159.48,13606
17,22,40,7,159.49,13607
17,22,40,8,159.49,13608
17,22,40,9,159.5,13609
17,22,41,0,159.5,13610
17,22,41,1,159.5,13611
17,22,41,2,159.5,13612
17,22,41,3,159.5,13613
17,22,41,4,159.5,13614
17,22,41,5,159.51,13615
17,22,41,6,159.51,13616
17,22,41,7,159.52,13617
17,22,41,8,159.52,13618
17,22,41,9,159.52,13619
17,22,42,0,159.52,13620
17,22,42,1,159.52,13621
17,22,42,2,159.52,13622
17,22,42,3,159.53,13623
17,22,42,4,159.53,13624
17,22,42,5,159.54,13625
17,22,42,6,159.54,13626
17,22,42,7,159.54,13627
17,22,42,8,159.54,13628
17,22,42,9,159.56,13629
17,22,43,0,159.56,13630
17,22,43,1,159.56,13631
17,22,43,2,159.56,13632
17,22,43,3,159.57,13633
17,22,43,4,159.57,13634
17,22,43,5,159.58,13635
17,22,43,6,159.58,13636
17,22,43,7,159.59,13637
17,22,43,8,159.59,13638
17,22,43,9,159.59,13639
17,22,44,0,159.59,13640
17,22,44,1,159.6,13641
17,22,44,2,159.6,13642
17,22,44,3,159.61,13643
17,22,44,4,159.61,13644
17,22,44,5,159.61,13645
17,22,44,6,159.61,13646
17,22,44,7,159.63,13647
17,22,44,8,159.63,13648
17,22,44,9,159.63,13649
17,22,45,0,159.63,13650
17,22,45,1,159.62,13651
17,22,45,2,159.62,13652
17,22,45,3,159.63,13653
17,22,45,4,159.63,13654
17,22,45,5,159.65,13655
17,22,45,6,159.65,13656
17,22,45,7,159.65,13657
17,22,45,8,159.65,13658
17,22,45,9,159.65,13659
17,22,46,0,159.65,13660
17,22,46,1,159.66,13661
17,22,46,2,159.66,13662
17,22,46,3,159.67,13663
17,22,46,4,159.67,13664
17,22,46,5,159.67,13665
17,22,46,6,159.67,13666
17,22,46,7,159.68,13667
17,22,46,8,159.68,13668
17,22,46,9,159.68,13669
17,22,47,0,159.68,13670
17,22,47,1,159.68,13671
17,22,47,2,159.68,13672
17,22,47,3,159.69,13673
17,22,47,4,159.69,13674
17,22,47,5,159.7,13675
17,22,47,6,159.7,13676
17,22,47,7,159.7,13677
17,22,47,8,159.7,13678
17,22,47,9,159.71,13679
17,22,48,0,159.71,13680
17,22,48,1,159.71,13681
17,22,48,2,159.71,13682
17,22,48,3,159.71,13683
17,22,48,4,159.71,13684
17,22,48,5,159.71,13685
17,22,48,6,159.71,13686
17,22,48,7,159.71,13687
17,22,48,8,159.71,13688
17,22,48,9,159.7,13689
17,22,49,0,159.7,13690
17,22,49,1,159.69,13691
17,22,49,2,159.69,13692
17,22,49,3,159.7,13693
17,22,49,4,159.7,13694
17,22,49,5,159.7,13695
17,22,49,6,159.7,13696
17,22,49,7,159.7,13697
17,22,49,8,159.7,13698
17,22,49,9,159.71,13699
17,22,50,0,159.71,13700
17,22,50,1,159.71,13701
17,22,50,2,159.71,13702
17,22,50,3,159.73,13703
17,22,50,4,159.73,13704
17,22,50,5,159.74,13705
17,22,50,6,159.74,13706
17,22,50,7,159.75,13707
17,22,50,8,159.75,13708
17,22,50,9,159.75,13709
17,22,51,0,159.75,13710
17,22,51,1,159.75,13711
17,22,51,2,159.75,13712
17,22,51,3,159.75,13713
17,22,51,4,159.75,13714
17,22,51,5,159.75,13715
17,22,51,6,159.75,13716
17,22,51,7,159.76,13717
17,22,51,8,159.76,13718
17,22,51,9,159.77,13719
17,22,52,0,159.77,13720
17,22,52,1,159.79,13721
17,22,52,2,159.79,13722
17,22,52,3,159.8,13723
17,22,52,4,159.8,13724
17,22,52,5,159.8,13725
17,22,52,6,159.8,13726
17,22,52,7,159.82,13727
17,22,52,8,159.82,13728
17,22,52,9,159.84,13729
17,22,53,0,159.84,13730
17,22,53,1,159.84,13731
17,22,53,2,159.84,13732
17,22,53,3,159.86,13733
17,22,53,4,159.86,13734
17,22,53,5,159.87,13735
17,22,53,6,159.87,13736
17,22,53,7,159.87,13737
17,22,53,8,159.87,13738
17,22,53,9,159.88,13739
17,22,54,0,159.88,13740
17,22,54,1,159.88,13741
17,22,54,2,159.88,13742
17,22,54,3,159.89,13743
17,22,54,4,159.89,13744
17,22,54,5,159.89,13745
17,22,54,6,159.89,13746
17,22,54,7,159.9,13747
17,22,54,8,159.9,13748
17,22,54,9,159.91,13749
17,22,55,0,159.91,13750
17,22,55,1,159.92,13751
17,22,55,2,159.92,13752
17,22,55,3,159.93,13753
17,22,55,4,159.93,13754
17,22,55,5,159.93,13755
17,22,55,6,159.93,13756
17,22,55,7,159.93,13757
17,22,55,8,159.93,13758
17,22,55,9,159.93,13759
17,22,56,0,159.93,13760
17,22,56,1,159.94,13761
17,22,56,2,159.94,13762
17,22,56,3,159.94,13763
17,22,56,4,159.94,13764
17,22,56,5,159.94,13765
17,22,56,6,159.94,13766
17,22,56,7,159.94,13767
17,22,56,8,159.94,13768
17,22,56,9,159.95,13769
17,22,57,0,159.95,13770
17,22,57,1,159.95,13771
17,22,57,2,159.95,13772
17,22,57,3,159.96,13773
17,22,57,4,159.96,13774
17,22,57,5,159.97,13775
17,22,57,6,159.97,13776
17,22,57,7,159.98,13777
17,22,57,8,159.98,13778
17,22,57,9,159.99,13779
17,22,58,0,159.99,13780
17,22,58,1,159.99,13781
17,22,58,2,159.99,13782
17,22,58,3,159.99,13783
17,22,58,4,159.99,13784
17,22,58,5,159.99,13785
17,22,58,6,159.99,13786
17,22,58,7,159.98,13787
17,22,58,8,159.98,13788
17,22,58,9,160,13789
17,22,59,0,160,13790
17,22,59,1,160.01,13791
17,22,59,2,160.01,13792
17,22,59,3,160.02,13793
17,22,59,4,160.02,13794
17,22,59,5,160.03,13795
17,22,59,6,160.03,13796
17,22,59,7,160.05,13797
17,22,59,8,160.05,13798
17,22,59,9,160.06,13799
17,23,0,0,160.06,13800
17,23,0,1,160.07,13801
17,23,0,2,160.07,13802
17,23,0,3,160.08,13803
